"","Resultat","Kontor","Kon","Alder","Utbildare"
"12511","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12512","Underkänd","Sollentuna","Man",40,"Privatist"
"12513","Underkänd","Sollentuna","Man",40,"Privatist"
"12514","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12515","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12516","Underkänd","Sollentuna","Man",40,"Privatist"
"12517","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12518","Godkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12519","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12520","Underkänd","Sollentuna","Man",40,"Privatist"
"12521","Underkänd","Sollentuna","Man",40,"Privatist"
"12522","Godkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12523","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12524","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12525","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12526","Underkänd","Sollentuna","Man",40,"Privatist"
"12527","Godkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12528","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12529","Godkänd","Sollentuna","Man",40,"Trafikskola"
"12530","Underkänd","Sollentuna","Man",40,"Privatist"
"12531","Underkänd","Sollentuna","Man",40,"Privatist"
"12532","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12533","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12534","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12535","Godkänd","Sollentuna","Man",40,"Privatist"
"12536","Underkänd","Sollentuna","Man",40,"Privatist"
"12537","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12538","Underkänd","Sollentuna","Man",40,"Privatist"
"12539","Underkänd","Sollentuna","Man",40,"Privatist"
"12540","Underkänd","Sollentuna","Man",40,"Privatist"
"12541","Underkänd","Sollentuna","Man",40,"Privatist"
"12542","Underkänd","Sollentuna","Man",40,"Privatist"
"12543","Godkänd","Sollentuna","Man",40,"Privatist"
"12544","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12545","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12546","Godkänd","Sollentuna","Man",40,"Privatist"
"12547","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12548","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12549","Godkänd","Sollentuna","Man",40,"Privatist"
"12550","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12551","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12552","Godkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12553","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12554","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12555","Underkänd","Sollentuna","Man",40,"Privatist"
"12556","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12557","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12558","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12559","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12560","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12561","Godkänd","Sollentuna","Man",40,"Trafikskola"
"12562","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12563","Underkänd","Sollentuna","Man",40,"Privatist"
"12564","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12565","Godkänd","Sollentuna","Man",40,"Privatist"
"12566","Underkänd","Sollentuna","Man",40,"Privatist"
"12567","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12568","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12569","Godkänd","Sollentuna","Man",40,"Privatist"
"12570","Godkänd","Sollentuna","Man",40,"Trafikskola"
"12571","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12572","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12573","Godkänd","Sollentuna","Man",40,"Privatist"
"12574","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12575","Godkänd","Sollentuna","Man",40,"Privatist"
"12576","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12577","Underkänd","Sollentuna","Man",40,"Privatist"
"12578","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12579","Underkänd","Sollentuna","Man",40,"Privatist"
"12580","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12581","Underkänd","Sollentuna","Man",40,"Privatist"
"12582","Godkänd","Sollentuna","Man",40,"Privatist"
"12583","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12584","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12585","Underkänd","Sollentuna","Man",40,"Privatist"
"12586","Underkänd","Sollentuna","Man",40,"Privatist"
"12587","Underkänd","Sollentuna","Man",40,"Privatist"
"12588","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12589","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12590","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12591","Underkänd","Sollentuna","Man",40,"Privatist"
"12592","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12593","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12594","Underkänd","Sollentuna","Man",40,"Privatist"
"12595","Godkänd","Sollentuna","Man",40,"Privatist"
"12596","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12597","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12598","Underkänd","Sollentuna","Man",40,"Privatist"
"12599","Underkänd","Sollentuna","Man",40,"Privatist"
"12600","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12601","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12602","Underkänd","Sollentuna","Man",40,"Privatist"
"12603","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12604","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12605","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12606","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12607","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12608","Underkänd","Sollentuna","Man",40,"Privatist"
"12609","Godkänd","Sollentuna","Man",40,"Privatist"
"12610","Underkänd","Sollentuna","Man",40,"Privatist"
"12611","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12612","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12613","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12614","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12615","Underkänd","Sollentuna","Man",40,"Privatist"
"12616","Godkänd","Sollentuna","Man",40,"Privatist"
"12617","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12618","Godkänd","Sollentuna","Man",40,"Privatist"
"12619","Underkänd","Sollentuna","Man",40,"Privatist"
"12620","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12621","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12622","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12623","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12624","Underkänd","Sollentuna","Man",40,"Privatist"
"12625","Godkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12626","Underkänd","Sollentuna","Man",40,"Privatist"
"12627","Godkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12628","Underkänd","Sollentuna","Man",40,"Privatist"
"12629","Underkänd","Sollentuna","Man",40,"Privatist"
"12630","Underkänd","Sollentuna","Man",40,"Privatist"
"12631","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12632","Underkänd","Sollentuna","Man",40,"Privatist"
"12633","Underkänd","Sollentuna","Man",40,"Privatist"
"12634","Underkänd","Sollentuna","Man",40,"Privatist"
"12635","Underkänd","Sollentuna","Man",40,"Privatist"
"12636","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12637","Underkänd","Sollentuna","Man",40,"Privatist"
"12638","Underkänd","Sollentuna","Man",40,"Privatist"
"12639","Godkänd","Sollentuna","Man",40,"Privatist"
"12640","Underkänd","Sollentuna","Man",40,"Privatist"
"12641","Underkänd","Sollentuna","Man",40,"Privatist"
"12642","Underkänd","Sollentuna","Man",40,"Privatist"
"12643","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12644","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12645","Underkänd","Sollentuna","Man",40,"Privatist"
"12646","Godkänd","Sollentuna","Man",40,"Privatist"
"12647","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12648","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12649","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12650","Underkänd","Sollentuna","Man",40,"Privatist"
"12651","Underkänd","Sollentuna","Man",40,"Privatist"
"12652","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12653","Underkänd","Sollentuna","Man",40,"Privatist"
"12654","Underkänd","Sollentuna","Man",40,"Privatist"
"12655","Underkänd","Sollentuna","Man",40,"Privatist"
"12656","Godkänd","Sollentuna","Man",40,"Privatist"
"12657","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12658","Underkänd","Sollentuna","Kvinna",40,"Trafikskola"
"12659","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12660","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12661","Godkänd","Sollentuna","Man",40,"Privatist"
"12662","Godkänd","Sollentuna","Man",40,"Privatist"
"12663","Underkänd","Sollentuna","Man",40,"Privatist"
"12664","Underkänd","Sollentuna","Man",40,"Privatist"
"12665","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12666","Godkänd","Sollentuna","Kvinna",40,"Privatist"
"12667","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12668","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12669","Underkänd","Sollentuna","Man",40,"Privatist"
"12670","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12671","Underkänd","Sollentuna","Man",40,"Privatist"
"12672","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12673","Godkänd","Sollentuna","Man",40,"Trafikskola"
"12674","Underkänd","Sollentuna","Man",40,"Privatist"
"12675","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12676","Underkänd","Sollentuna","Kvinna",40,"Privatist"
"12677","Underkänd","Sollentuna","Man",40,"Privatist"
"12678","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12679","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12680","Godkänd","Sollentuna","Man",41,"Privatist"
"12681","Underkänd","Sollentuna","Man",41,"Privatist"
"12682","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12683","Underkänd","Sollentuna","Man",41,"Privatist"
"12684","Underkänd","Sollentuna","Man",41,"Trafikskola"
"12685","Underkänd","Sollentuna","Man",41,"Privatist"
"12686","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12687","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12688","Underkänd","Sollentuna","Man",41,"Privatist"
"12689","Underkänd","Sollentuna","Man",41,"Privatist"
"12690","Underkänd","Sollentuna","Man",41,"Privatist"
"12691","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12692","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12693","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12694","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12695","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12696","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12697","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12698","Underkänd","Sollentuna","Man",41,"Privatist"
"12699","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12700","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12701","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12702","Underkänd","Sollentuna","Man",41,"Privatist"
"12703","Underkänd","Sollentuna","Man",41,"Privatist"
"12704","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12705","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12706","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12707","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12708","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12709","Underkänd","Sollentuna","Man",41,"Privatist"
"12710","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12711","Godkänd","Sollentuna","Man",41,"Privatist"
"12712","Underkänd","Sollentuna","Man",41,"Trafikskola"
"12713","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12714","Godkänd","Sollentuna","Man",41,"Privatist"
"12715","Underkänd","Sollentuna","Man",41,"Privatist"
"12716","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12717","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12718","Underkänd","Sollentuna","Man",41,"Privatist"
"12719","Underkänd","Sollentuna","Man",41,"Privatist"
"12720","Underkänd","Sollentuna","Man",41,"Trafikskola"
"12721","Underkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12722","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12723","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12724","Underkänd","Sollentuna","Man",41,"Privatist"
"12725","Godkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12726","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12727","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12728","Underkänd","Sollentuna","Man",41,"Privatist"
"12729","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12730","Underkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12731","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12732","Underkänd","Sollentuna","Man",41,"Privatist"
"12733","Godkänd","Sollentuna","Man",41,"Privatist"
"12734","Godkänd","Sollentuna","Man",41,"Privatist"
"12735","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12736","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12737","Underkänd","Sollentuna","Man",41,"Privatist"
"12738","Underkänd","Sollentuna","Man",41,"Privatist"
"12739","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12740","Godkänd","Sollentuna","Man",41,"Privatist"
"12741","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12742","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12743","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12744","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12745","Underkänd","Sollentuna","Man",41,"Privatist"
"12746","Godkänd","Sollentuna","Man",41,"Privatist"
"12747","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12748","Underkänd","Sollentuna","Man",41,"Privatist"
"12749","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12750","Underkänd","Sollentuna","Man",41,"Privatist"
"12751","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12752","Godkänd","Sollentuna","Man",41,"Privatist"
"12753","Underkänd","Sollentuna","Man",41,"Privatist"
"12754","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12755","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12756","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12757","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12758","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12759","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12760","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12761","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12762","Godkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12763","Underkänd","Sollentuna","Man",41,"Privatist"
"12764","Godkänd","Sollentuna","Man",41,"Privatist"
"12765","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12766","Godkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12767","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12768","Underkänd","Sollentuna","Man",41,"Privatist"
"12769","Underkänd","Sollentuna","Man",41,"Privatist"
"12770","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12771","Underkänd","Sollentuna","Man",41,"Privatist"
"12772","Godkänd","Sollentuna","Man",41,"Privatist"
"12773","Godkänd","Sollentuna","Man",41,"Privatist"
"12774","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12775","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12776","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12777","Godkänd","Sollentuna","Man",41,"Privatist"
"12778","Godkänd","Sollentuna","Man",41,"Privatist"
"12779","Underkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12780","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12781","Godkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12782","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12783","Underkänd","Sollentuna","Man",41,"Privatist"
"12784","Underkänd","Sollentuna","Man",41,"Privatist"
"12785","Godkänd","Sollentuna","Man",41,"Privatist"
"12786","Underkänd","Sollentuna","Man",41,"Privatist"
"12787","Underkänd","Sollentuna","Man",41,"Privatist"
"12788","Underkänd","Sollentuna","Man",41,"Privatist"
"12789","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12790","Underkänd","Sollentuna","Man",41,"Privatist"
"12791","Godkänd","Sollentuna","Man",41,"Privatist"
"12792","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12793","Underkänd","Sollentuna","Man",41,"Privatist"
"12794","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12795","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12796","Underkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12797","Underkänd","Sollentuna","Man",41,"Privatist"
"12798","Godkänd","Sollentuna","Man",41,"Privatist"
"12799","Godkänd","Sollentuna","Man",41,"Privatist"
"12800","Underkänd","Sollentuna","Man",41,"Privatist"
"12801","Underkänd","Sollentuna","Man",41,"Privatist"
"12802","Underkänd","Sollentuna","Man",41,"Privatist"
"12803","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12804","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12805","Underkänd","Sollentuna","Man",41,"Privatist"
"12806","Underkänd","Sollentuna","Man",41,"Privatist"
"12807","Underkänd","Sollentuna","Man",41,"Privatist"
"12808","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12809","Godkänd","Sollentuna","Man",41,"Privatist"
"12810","Underkänd","Sollentuna","Man",41,"Privatist"
"12811","Godkänd","Sollentuna","Man",41,"Privatist"
"12812","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12813","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12814","Underkänd","Sollentuna","Man",41,"Privatist"
"12815","Underkänd","Sollentuna","Man",41,"Privatist"
"12816","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12817","Underkänd","Sollentuna","Man",41,"Privatist"
"12818","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12819","Underkänd","Sollentuna","Man",41,"Privatist"
"12820","Underkänd","Sollentuna","Man",41,"Trafikskola"
"12821","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12822","Godkänd","Sollentuna","Kvinna",41,"Privatist"
"12823","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12824","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12825","Godkänd","Sollentuna","Man",41,"Privatist"
"12826","Godkänd","Sollentuna","Man",41,"Privatist"
"12827","Underkänd","Sollentuna","Man",41,"Privatist"
"12828","Underkänd","Sollentuna","Kvinna",41,"Privatist"
"12829","Underkänd","Sollentuna","Man",41,"Privatist"
"12830","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12831","Godkänd","Sollentuna","Man",41,"Privatist"
"12832","Godkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12833","Underkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12834","Godkänd","Sollentuna","Man",41,"Trafikskola"
"12835","Godkänd","Sollentuna","Man",41,"Privatist"
"12836","Underkänd","Sollentuna","Kvinna",41,"Trafikskola"
"12837","Underkänd","Sollentuna","Man",41,"Privatist"
"12838","Underkänd","Sollentuna","Kvinna",42,"Privatist"
"12839","Underkänd","Sollentuna","Man",42,"Privatist"
"12840","Godkänd","Sollentuna","Kvinna",42,"Trafikskola"
"12841","Underkänd","Sollentuna","Man",42,"Privatist"
"12842","Underkänd","Sollentuna","Kvinna",42,"Privatist"
"12843","Underkänd","Sollentuna","Man",42,"Privatist"
"12844","Underkänd","Sollentuna","Kvinna",42,"Privatist"
"12845","Underkänd","Sollentuna","Kvinna",42,"Privatist"
"12846","Underkänd","Sollentuna","Man",42,"Privatist"
"12847","Godkänd","Sollentuna","Kvinna",42,"Privatist"
"12848","Godkänd","Sollentuna","Man",42,"Privatist"
"12849","Underkänd","Sollentuna","Kvinna",42,"Privatist"
"12850","Godkänd","Sollentuna","Kvinna",42,"Trafikskola"
"12851","Underkänd","Sollentuna","Kvinna",42,"Privatist"
"12852","Underkänd","Sollentuna","Man",42,"Privatist"
"12853","Underkänd","Sollentuna","Man",42,"Privatist"
"12854","Underkänd","Sollentuna","Man",42,"Privatist"
"12855","Underkänd","Sollentuna","Man",42,"Privatist"
"12856","Underkänd","Sollentuna","Man",42,"Privatist"
"12857","Godkänd","Sollentuna","Kvinna",42,"Privatist"
"12858","Underkänd","Sollentuna","Man",42,"Privatist"
"12859","Underkänd","Sollentuna","Man",42,"Privatist"
